SKU \ QTY,Krasta QTY,Remte QTY,Cost,Date,Supplier,Invoice
A1C102975,1,0,55.71,,,0
A1C132973,1,0,66.01,,,0
A1C14-1179,1,0,33.42,,,0
A1C141204,0,0,20.83,28-09-23,IMPROCK,0
A1C141204,1,0,22.6,27-10-23,IMPROCK,0
A1C141206,0,1,14.58,,,0
A1C141206,0,0,11.28,28-07-23,US PARTS BALTI OU,0
A1C141208,0,0,12.14,,,0
A1C141208,0,0,20.36944,04-12-20,ROCKAUTO LLC,0
A1C141208,0,0,19.89,10-09-21,ROCKAUTO LLC,0
A1C141208,1,1,16.82,11-02-22,ROCKAUTO LLC,0
A1C141209,0,0,11.86,,,0
A1C141209,0,0,12.25,,,0
A1C141209,0,0,12.201102,,US PARTS BALTI OU,0
A1C141209,0,0,12.626407,,US PARTS BALTI OU,0
A1C141209,0,0,20.36944,04-12-20,ROCKAUTO LLC,0
A1C141209,0,0,19.89,10-09-21,ROCKAUTO LLC,0
A1C141209,0,0,12.62,16-09-21,US PARTS BALTI OU,0
A1C141209,0,0,12.62,20-10-21,US PARTS BALTI OU,0
A1C141209,0,0,18.674336,31-01-22,US PARTS BALTI OU,0
A1C141209,0,0,18.202427,08-09-22,US PARTS BALTI OU,0
A1C141209,0,0,24.669706,26-01-23,US PARTS BALTI OU,0
A1C141209,0,0,24,27-03-23,IMPROCK,0
A1C141209,0,0,16.42,16-05-23,IMPROCK,0
A1C141209,0,0,16.84,17-07-23,IMPROCK,0
A1C141209,0,0,18.3,17-08-23,IMPROCK,0
A1C141209,0,0,18.84,06-09-23,IMPROCK,0
A1C141209,0,0,17.29,13-10-23,IMPROCK,0
A1C141239,0,0,17.66,,,0
A1C141239,0,0,21.23,02-10-20,Leons Auto Brokers Inc,0
A1C141239,0,0,26.8,09-10-20,Leons Auto Brokers Inc,0
A1C141239,0,0,22.49,24-11-20,Leons Auto Brokers Inc,0
A1C141239,0,0,25.42,16-04-21,Leons Auto Brokers Inc,0
A1C141239,0,0,24.72,02-06-21,Leons Auto Brokers Inc,0
A1C141239,0,0,6.070105,05-07-21,Leons Auto Brokers Inc,0
A1C141239,0,0,36.4725,30-09-21,Leons Auto Brokers Inc,0
A1C141239,0,0,6.480923,21-12-21,Leons Auto Brokers Inc,0
A1C141240,0,0,22.08,04-12-20,Leons Auto Brokers Inc,0
A1C141240,0,0,13.61,19-01-21,Leons Auto Brokers Inc,0
A1C141240,0,0,20.027812,19-11-21,US PARTS BALTI OU,0
A1C141240,0,0,6.480923,21-12-21,Leons Auto Brokers Inc,0
A1C141240,0,0,28.85,01-03-22,ROCKAUTO LLC,0
A1C14-1241,0,0,24.96,26-06-21,ROCKAUTO LLC,0
A1C14-1241,0,0,29.55,10-01-22,ROCKAUTO LLC,0
A1C14-1241,0,0,31.44,11-02-22,ROCKAUTO LLC,0
A1C14-1241,3,0,31.26,14-03-22,ROCKAUTO LLC,0
A1C14-1241,1,0,23.1,05-08-22,ROCKAUTO LLC,0
A1C14-1254,0,0,38.36,05-11-22,ROCKAUTO LLC,0
A1C14-1254,0,0,40.25,23-11-22,ROCKAUTO LLC,0
A1C14-1254,0,0,29.94,03-08-23,IMPROCK,0
A1C14-1257,0,1,27.24,,,0
A1C14-1257,0,0,28.83,,,0
A1C14-1266,0,0,29.01,,,0
A1C14-1266,0,0,30.73,07-07-21,ROCKAUTO LLC,0
A1C14-1266,0,0,29.19,02-07-21,ROCKAUTO LLC,0
A1C14-1266,0,0,34.33,29-07-21,ROCKAUTO LLC,0
A1C14-1266,0,0,34.33,29-07-21,ROCKAUTO LLC,0
A1C14-1266,1,0,34.42,02-08-21,ROCKAUTO LLC,0
A1C14-1266,1,0,33.93,06-09-23,IMPROCK,0
A1C184510,1,0,64.26,20-09-21,US PARTS BALTI OU,0
A1C184894,0,0,0,07-05-21,US PARTS BALTI OU,0
A1C184894,0,0,43.533018,03-03-22,US PARTS BALTI OU,0
A1C184894,0,0,45.02,14-04-22,US PARTS BALTI OU,0
A1C184894,0,0,47.164025,08-02-23,US PARTS BALTI OU,0
A1C184894,1,0,45.701672,18-05-23,US PARTS BALTI OU,0
A1C184894,1,0,50.2083,29-09-23,US PARTS BALTI OU,0
A1C18B5398,0,0,122.68,10-11-22,ROCKAUTO LLC,0
A1C18B5399,1,0,122.68,10-11-22,ROCKAUTO LLC,0
A1C18B5399,1,0,122.68,11-11-22,ROCKAUTO LLC,0
A1C19663EUR,1,0,46.37,06-09-23,NEAPLĪMĒTIE,0
A1C201026,0,0,125.68,,USA.,0
A1C201026,0,0,62.84,,Leons Auto Brokers Inc,0
A1C201026,0,0,62.84,,NESAKRITĪBAS,0
A1C201026,0,0,67.69,21-07-22,ROCKAUTO LLC,0
A1C201026,0,1,55.9,17-08-23,IMPROCK,0
A1C20-1039,1,0,138.764776,27-05-21,ROCKAUTO LLC,0
A1C202205,1,0,71.55,,,0
A1C202401,0,0,15.73,,,0
A1C202401,0,0,67.84,,,0
A1C20269,1,0,32.72,14-09-23,NEAPLĪMĒTIE,0
A1C20-291,1,0,68.07,04-06-21,ROCKAUTO LLC,0
A1C20400,1,0,49.78,23-10-23,NEAPLĪMĒTIE,0
A1C20607,0,1,120,09-01-22,,0
A1C20-608,0,0,69.53,,,0
A1C20-62608,0,0,77.71,,,0
A1C20661,0,0,50.01,,,0
A1C20661,0,0,50.01,14-08-20,NESAKRITĪBAS,0
A1C20661,0,0,95.099935,02-08-23,ATGRIEZTS,0
A1C20771,1,0,110,,,0
A1C20-8756F,0,0,82.97,,,0
A1C21-5223,0,0,53.08,,Leons Auto Brokers Inc,0
A1C215343,0,0,69.41,,Leons Auto Brokers Inc,0
A1C215343,0,0,70.52,12-08-20,Leons Auto Brokers Inc,0
A1C215343,0,0,70.52,11-06-20,NESAKRITĪBAS,0
A1C215343,1,0,70.52,09-01-22,,0
A1C215410,0,0,53.85,,,0
A1C215410,0,0,37.03,31-08-21,WUHU JIESEN AUTOMOBILE COMPONENTS SALES CO LTD,0
A1C215410,2,0,38.4193,03-07-23,WUHU JIESEN AUTOMOBILE COMPONENTS SALES CO LTD,0
A1C21-5439,1,0,157.14,16-09-21,US PARTS BALTI OU,0
A1C22348,0,0,111.14,,,0
A1C277560,0,0,124.83,,,0
A1C277560,0,0,178.06,,US PARTS BALTI OU,0
A1C277560,0,0,178.06,,NESAKRITĪBAS,0
A1C278414,0,0,239.605808,04-04-22,US PARTS BALTI OU,0
A1C278414,0,0,250.929221,19-05-22,US PARTS BALTI OU,0
A1C278414,0,0,253.230448,04-07-22,Top Parts AS,0
A1C278414,0,0,276.512019,16-09-22,Top Parts AS,0
A1C278414,0,0,155.63,05-09-23,Top Parts AS,0
A1C367163101,0,0,91.17,04-10-21,US PARTS BALTI OU,0
A1C367163101,1,0,91.17,09-01-22,,0
A1C3P25160,0,0,21.312084,15-04-21,ROCKAUTO LLC,0
A1C3P25160,0,0,18.84,23-07-21,ROCKAUTO LLC,0
A1C3P25160,0,0,20.68,29-07-21,ROCKAUTO LLC,0
A1C3P25160,0,0,21.39,26-08-21,ROCKAUTO LLC,0
A1C3P25160,0,0,21.03,30-09-21,ROCKAUTO LLC,0
A1C3P25160,1,0,21.03,09-01-22,,0
A1C5093182AA,0,0,14.3,,,0
A1C5093182AA,0,0,14.74,,,0
A1C5093182AA,0,0,24.91,29-07-21,ROCKAUTO LLC,0
A1C5093182AA,0,0,24.91,29-07-21,ROCKAUTO LLC,0
A1C5093182AA,0,0,24.91,02-11-21,ROCKAUTO LLC,0
A1C5093182AA,0,0,24.36,21-01-22,ROCKAUTO LLC,0
A1C5093182AA,0,0,31.97,21-01-22,ROCKAUTO LLC,0
A1C5093182AA,0,0,21.22,26-01-23,IMPROCK,0
A1C5093182AA,1,0,20.7,13-04-23,IMPROCK,0
A1C5093182AA,2,0,22.42,16-06-23,IMPROCK,0
A1C5170543AA,0,0,242.84,06-06-22,ROCKAUTO LLC,0
A1C5170543AA,0,0,217.06,13-10-22,ROCKAUTO LLC,0
A1C53042,1,0,27.95,,,0
A1C58299,0,0,39.97,,,0
A1C58-521,1,0,37,27-09-23,NEAPLĪMĒTIE,0
A1C601009,0,0,63.92,,USA.,0
A1C601009,0,0,64.43,,USA.,0
A1C603323,0,0,65.94,02-07-21,ROCKAUTO LLC,0
A1C603323,1,0,65.94,25-05-23,NESAKRITĪBAS,0
A1C661430,0,0,77.9,,Leons Auto Brokers Inc,0
A1C661430,1,0,62.41,04-11-20,Leons Auto Brokers Inc,0
A1C663419,0,0,79.32,14-12-20,NESAKRITĪBAS,0
A1C66-3551,0,0,62.82,,,0
A1C66-3551,1,0,6.54,30-03-22,Leons Auto Brokers Inc,0
A1C663639,0,0,73.27,,,0
A1C663639,0,0,60.922322,25-08-20,US PARTS BALTI OU,0
A1C663639,0,0,53.06,20-10-20,Leons Auto Brokers Inc,0
A1C663639,0,0,47.87,24-11-20,Leons Auto Brokers Inc,0
A1C663639,0,0,93.839315,05-07-21,Leons Auto Brokers Inc,0
A1C663639,0,0,92.93,01-11-21,ROCKAUTO LLC,0
A1C663639,0,0,87.077337,28-04-22,US PARTS BALTI OU,0
A1C663639,0,0,105.99,29-04-22,ROCKAUTO LLC,0
A1C663639,0,0,86.84,25-11-22,ROCKAUTO LLC,0
A1C663740,0,0,88.22,,Leons Auto Brokers Inc,0
A1C663740,0,0,90.05,,Leons Auto Brokers Inc,0
A1C663740,0,0,108.5,,Leons Auto Brokers Inc,0
A1C663740,0,0,76.78,,Leons Auto Brokers Inc,0
A1C663740,0,0,64.77,04-11-20,Leons Auto Brokers Inc,0
A1C663740,0,0,148.76,01-06-21,NESAKRITĪBAS,0
A1C663740,0,0,79.38,06-10-21,ROCKAUTO LLC,0
A1C663740,0,0,88.6032,11-11-21,Leons Auto Brokers Inc,0
A1C663740,0,0,64.77,11-06-20,NESAKRITĪBAS,0
A1C663740,0,0,103.73,03-08-22,Leons Auto Brokers Inc,0
A1C663740,0,0,84.37,06-01-23,IMPROCK,0
A1C663740,2,2,84.37,25-01-23,NESAKRITĪBAS,0
A1C663740,0,0,84.37,29-07-23,NESAKRITĪBAS,0
A1C663990IS,0,0,34.06,,,0
A1C663990IS,0,0,34.6,22-09-20,Leons Auto Brokers Inc,0
A1C663990IS,0,0,34.9,04-11-20,Leons Auto Brokers Inc,0
A1C663990IS,0,0,28.080494,26-01-21,ROCKAUTO LLC,0
A1C663990IS,0,0,41.411752,08-06-21,Leons Auto Brokers Inc,0
A1C663990IS,0,0,43.9802,16-08-21,Leons Auto Brokers Inc,0
A1C663990IS,0,0,48.59,30-03-22,Leons Auto Brokers Inc,0
A1C663990IS,0,0,59.142804,20-04-22,Leons Auto Brokers Inc,0
A1C663991IS,0,0,33.97,,,0
A1C663991IS,0,0,34.6,22-09-20,Leons Auto Brokers Inc,0
A1C663991IS,0,0,34.45,24-11-20,Leons Auto Brokers Inc,0
A1C663991IS,0,0,41.411752,08-06-21,Leons Auto Brokers Inc,0
A1C663991IS,0,0,43.9802,16-08-21,Leons Auto Brokers Inc,0
A1C663994IS,0,0,33.68,,,0
A1C663994IS,0,0,41.66,,Leons Auto Brokers Inc,0
A1C663994IS,0,0,36.67,,Leons Auto Brokers Inc,0
A1C663994IS,0,0,32.88,22-12-20,Leons Auto Brokers Inc,0
A1C663994IS,0,0,39.73,13-05-21,Leons Auto Brokers Inc,0
A1C663994IS,0,0,47.43,30-03-22,Leons Auto Brokers Inc,0
A1C665407EUR,1,0,123.95,21-08-23,NEAPLĪMĒTIE,0
A1C666264,0,0,57.34,20-10-21,NESAKRITĪBAS,0
A1C68259567AA,0,1,84.37,01-02-23,Ražošana,0
A1C924225,1,0,55.36,26-01-23,IMPROCK,0
A1C962201,1,0,80.67,,,0
A1CAW5051,1,0,14.35,27-04-22,ROCKAUTO LLC,0
A1CAW5074,1,0,45.57,28-09-22,ROCKAUTO LLC,0
A1CAW5074,1,0,38.58,13-10-22,ROCKAUTO LLC,0
A1CAW7136,1,0,2.2,16-02-22,ROCKAUTO LLC,0
A1CMC390378,0,0,24.44,20-01-23,IMPROCK,0
A1CMC390378,1,0,19.43,27-03-23,IMPROCK,0
A1CSAJ18B4804,0,0,50.811565,,US PARTS BALTI OU,0
A1CSAJ18B4804,0,0,45.879018,30-11-20,US PARTS BALTI OU,0
A1CSAJ18B4804,0,0,42.023955,14-01-22,US PARTS BALTI OU,0
A1CSAJ18B4804,2,0,42.077884,27-01-22,US PARTS BALTI OU,0
A2268,0,0,2.76,26-06-21,ROCKAUTO LLC,0
A22M,0,0,7.47,28-04-21,Leons Auto Brokers Inc,0
A22M,0,0,6.38,02-07-21,ROCKAUTO LLC,0
A2330,0,0,3.56,02-07-21,ROCKAUTO LLC,0
A2330,0,0,3.56,02-07-21,ROCKAUTO LLC,0
A2396,0,0,4.06,30-09-21,ROCKAUTO LLC,0
A24M,0,0,6.39,02-07-21,ROCKAUTO LLC,0
A28M,0,0,8.33544,27-09-21,Leons Auto Brokers Inc,0
A5388,0,0,26.83,,Leons Auto Brokers Inc,0
AAP6449,0,0,50.94,,US PARTS BALTI OU,0
AAP6449,0,0,54.745834,,US PARTS BALTI OU,0
ABEC1A028ABEEUR,1,0,27.54,12-10-23,NEAPLĪMĒTIE,0
ABEC1Y007ABE,1,0,32.84,06-10-23,NEAPLĪMĒTIE,0
ABEC4Y010ABE,1,0,20,12-09-23,NEAPLĪMĒTIE,0
ABS100470,1,0,13.04,12-05-22,Leons Auto Brokers Inc,0
ABS104435900A,1,0,51.11,28-06-22,AUTODOC,0
ABS40698,1,0,22.46,11-09-23,NEAPLĪMĒTIE,0
ABS53006,0,0,39.8264,26-10-22,AUTO PLUS SIA,0
ABS53006,2,2,41.72,12-07-23,AUTO PLUS SIA,0
ABS68144427AB,2,0,33.161638,07-02-22,Augustin Group Gmbh &co,0
ABS780395,2,0,47.96,31-10-23,NEAPLĪMĒTIE,0
ABSALS2064,0,1,6.96,,,0
ABSB807,0,0,12.42,,,0
ABSB947,0,0,18.6612,01-09-22,AUTO PLUS SIA,0
ABSB947,0,0,19.3802,03-01-23,AUTO PLUS SIA,0
ABSD1080,0,0,15.71,,,0
ABSD702,0,0,11.71,04-11-21,NESAKRITĪBAS,0
ACD0W20,0,0,5.97,,Leons Auto Brokers Inc,0
ACD0W20,0,0,5.11,11-11-20,Leons Auto Brokers Inc,0
ACD104003,10,0,8.523523,23-06-23,IMPROCK,0
ACD105074,2,0,5.49,26-10-23,NEAPLĪMĒTIE,0
ACD11588255,1,0,4.02,30-08-23,NEAPLĪMĒTIE,0
ACD11588255,2,0,4.02,13-09-23,NEAPLĪMĒTIE,0
ACD12200411,1,0,75,08-09-23,NEAPLĪMĒTIE,0
ACD12345982,0,0,7.11,22-09-20,Leons Auto Brokers Inc,0
ACD12345982,0,0,7.11,02-10-20,NIBELA UAB,0
ACD12345982,0,0,8.29,24-11-20,Leons Auto Brokers Inc,0
ACD12345982,0,0,7.43,04-12-20,Leons Auto Brokers Inc,0
ACD12345982,0,0,7.16,03-02-21,Leons Auto Brokers Inc,0
ACD12345982,0,0,6.74,26-02-21,Leons Auto Brokers Inc,0
ACD12345982,0,0,7.75,08-04-21,Leons Auto Brokers Inc,0
ACD12345982,0,0,6.71,09-04-21,Leons Auto Brokers Inc,0
ACD12345982,0,0,8,16-04-21,Leons Auto Brokers Inc,0
ACD12345982,0,0,7.21,13-05-21,Leons Auto Brokers Inc,0
ACD12345982,0,0,8.31,02-06-21,Leons Auto Brokers Inc,0
ACD12345982,0,0,8.31,06-08-21,NESAKRITĪBAS,0
ACD12345982,0,0,5.3975,16-08-21,Leons Auto Brokers Inc,0
ACD12345982,0,0,7.420001,31-08-21,Leons Auto Brokers Inc,0
ACD12345982,0,0,6.79,29-10-21,SGN AUTOMOTIVE SALES & MARKETING INC.,0
ACD12345982,0,0,6.91,30-03-22,Leons Auto Brokers Inc,0
ACD12345982,0,0,7.797035,23-05-22,Autonibela UAB,0
ACD12345982,0,0,8.97,07-06-22,Leons Auto Brokers Inc,0
ACD12345982,0,0,9.213604,18-06-22,Leons Auto Brokers Inc,0
ACD12345982,0,0,8.552793,01-09-22,Leons Auto Brokers Inc,0
ACD12345982,0,0,8.934367,19-12-22,Leons Auto Brokers Inc,0
ACD12345982,0,0,8.62,20-02-23,American Parts IMPEX LLC,0
ACD12345982,0,0,8.23,24-03-23,American Parts IMPEX LLC,0
ACD12345982,0,0,8.508049,25-04-23,American Parts IMPEX LLC,0
ACD12345982,0,0,9.941455,17-05-23,Autonibela UAB,0
ACD12345982,0,0,8.29,16-05-23,American Parts IMPEX LLC,0
ACD12345982,0,0,7.65,25-05-23,American Parts IMPEX LLC,0
ACD12345982,0,0,7.6,06-07-23,American Parts IMPEX LLC,0
ACD12345982,0,0,7.24,17-07-23,American Parts IMPEX LLC,0
ACD12345982,0,0,7.44,27-07-23,American Parts IMPEX LLC,0
ACD12345982,0,0,7.46,14-08-23,American Parts IMPEX LLC,0
ACD12345982,0,0,7.46,12-10-23,NEAPLĪMĒTIE,0
ACD12345982,9,0,8.36,27-10-23,American Parts IMPEX LLC,0
ACD12463090,2,0,17.51,06-01-23,IMP EBAY,0
ACD12961B2,1,0,2.02,11-09-23,NEAPLĪMĒTIE,0
ACD12F46,1,0,3.98,,,0
ACD12TH10E,1,0,5.91,,,0
ACD14228,0,0,11.42,,,0
ACD14228,0,0,13.97,02-10-20,Leons Auto Brokers Inc,0
ACD14228,0,0,22.26,04-12-20,Leons Auto Brokers Inc,0
ACD14228,0,0,10.674544,13-01-21,ROCKAUTO LLC,0
ACD14228,0,0,10.22,26-02-21,Leons Auto Brokers Inc,0
ACD14228,0,0,11.87,19-07-21,Leons Auto Brokers Inc,0
ACD14228,0,0,11.400477,21-12-21,Leons Auto Brokers Inc,0
ACD14228,0,0,15.831726,20-04-22,Leons Auto Brokers Inc,0
ACD14298,0,0,33.4,,,0
ACD14298,1,0,31.79,26-02-21,Leons Auto Brokers Inc,0
ACD15816927,0,0,14.21,22-09-20,Leons Auto Brokers Inc,0
ACD15816927,1,0,14.21,06-09-23,NEAPLĪMĒTIE,0
ACD19149234,0,0,391.6,18-11-21,ROCKAUTO LLC,0
ACD19149234,1,0,391.6,31-08-23,NEAPLĪMĒTIE,0
ACD19169124,0,0,6.5,,,0
ACD19244893,0,0,71.5,26-11-21,Leons Auto Brokers Inc,0
ACD19244893,1,0,71.5,22-08-23,NEAPLĪMĒTIE,0
ACD19325587,1,0,2.58,17-11-21,ROCKAUTO LLC,0
ACD19338051,1,0,17.13,13-09-23,NEAPLĪMĒTIE,0
ACD20842472,0,0,83.76749,08-01-21,ROCKAUTO LLC,0
ACD20842472,2,0,103.5,24-08-23,NEAPLĪMĒTIE,0
ACD20971878,1,0,54.15,,,0
ACD2141105,1,0,35.55,23-11-22,ROCKAUTO LLC,0
ACD23481275,1,0,44.14,,,0
ACD23481275,0,0,41.58,12-01-22,ROCKAUTO LLC,0
ACD23481275,0,0,29.22,21-01-22,ROCKAUTO LLC,0
ACD24241501,1,0,2.73,,Leons Auto Brokers Inc,0
ACD24241501,0,0,3.22,13-01-22,ROCKAUTO LLC,0
ACD24507L,0,0,12.58,,,0
ACD25792420,1,0,6.18,,,0
ACD291331,0,0,10.54,,,0
ACD291331,0,0,11.848496,27-05-21,ROCKAUTO LLC,0
ACD291331,1,0,14.75,14-03-22,ROCKAUTO LLC,0
ACD3015,0,1,1.35,,,0
ACD3015,0,0,1.35,09-01-22,,0
ACD3015,0,0,7.769748,26-01-23,US PARTS BALTI OU,0
ACD3018,4,0,1.42,,,0
ACD3031,0,0,1.93,,,0
ACD3031,0,0,1.93,,NESAKRITĪBAS,0
ACD3031,0,0,1.93,22-10-20,NESAKRITĪBAS,0
ACD3322,6,0,1.17,,,0
ACD34049,0,0,14.96,29-07-22,ROCKAUTO LLC,0
ACD34049,1,0,14.96,25-08-22,ATGRIEZTS,0
ACD354,1,0,7.94,03-10-23,NEAPLĪMĒTIE,0
ACD36-348372,0,1,9,,,0
ACD36-348720,2,0,4.32,,,0
ACD36P1576,0,0,100.86,,,0
ACD37063,1,0,29.16,27-10-23,NEAPLĪMĒTIE,0
ACD38323,1,0,53.77,25-09-23,NEAPLĪMĒTIE,0
ACD38382,0,0,35.33,,,0
ACD39114,1,0,58.99,28-09-23,NEAPLĪMĒTIE,0
ACD39114,1,0,58.99,05-10-23,NEAPLĪMĒTIE,0
ACD41130,0,0,10.25,23-09-22,ROCKAUTO LLC,0
ACD41130,6,0,10.25,10-11-23,NEAPLĪMĒTIE,0
ACD41147,0,0,8.61,28-04-21,Leons Auto Brokers Inc,0
ACD41147,0,0,8.46,02-06-21,Leons Auto Brokers Inc,0
ACD41147,2,0,9.33,19-07-21,Leons Auto Brokers Inc,0
ACD41147,2,0,8.72,30-03-22,Leons Auto Brokers Inc,0
ACD41993,5,0,4.14,,,0
ACD41993,26,0,6.91,02-09-20,Leons Auto Brokers Inc,0
ACD41993,14,0,7.25,22-09-20,Leons Auto Brokers Inc,0
ACD41993,0,0,6.923878,11-12-20,ROCKAUTO LLC,0
ACD41993,0,0,6.991961,10-12-20,ROCKAUTO LLC,0
ACD41993,0,0,6.43743,15-12-20,ROCKAUTO LLC,0
ACD41993,0,0,6.291348,26-03-21,ROCKAUTO LLC,0
ACD41993,0,0,7.394344,30-04-21,ROCKAUTO LLC,0
ACD41993,40,0,7.18,10-09-21,ROCKAUTO LLC,0
ACD41993,36,0,6.92,17-11-21,ROCKAUTO LLC,0
ACD41993,19,0,6.92,09-01-22,,0
ACD41993,104,0,7.17,16-02-22,ROCKAUTO LLC,0
ACD4304,4,0,0.84,03-10-23,NEAPLĪMĒTIE,0
ACD45F2036,0,0,4.751945,19-02-21,ROCKAUTO LLC,0
ACD45G0903,0,0,7.72,,,0
ACD45G0903,0,0,9.13,,Leons Auto Brokers Inc,0
ACD45G0903,0,0,7.69,03-09-21,ROCKAUTO LLC,0
ACD45G0903,0,0,7.69,09-01-22,,0
ACD45U0504,0,0,4.36,,,0
ACD45U0504,0,0,4.66,12-08-20,Leons Auto Brokers Inc,0
ACD45U0504,0,0,4.56,02-09-20,Leons Auto Brokers Inc,0
ACD45U0504,0,0,4.34,26-02-21,Leons Auto Brokers Inc,0
ACD45U0504,0,0,4.912289,05-07-21,Leons Auto Brokers Inc,0
ACD45U0504,0,0,4.411489,21-12-21,Leons Auto Brokers Inc,0
ACD45U0504,0,0,3.56,09-06-21,NESAKRITĪBAS,0
ACD45U0504,0,0,4.76,30-03-22,Leons Auto Brokers Inc,0
ACD45U0504,0,0,6.17,07-06-22,Leons Auto Brokers Inc,0
ACD45U0504,0,0,6.652803,18-06-22,Leons Auto Brokers Inc,0
ACD4762N,0,0,8.92,27-05-21,ATLAS MOTORS SIA,0
ACD4762N,0,0,10.441204,18-06-22,Leons Auto Brokers Inc,0
ACD4762N,0,0,10.44,20-09-22,ATGRIEZTS,0
ACD4762N,0,0,10.43,23-09-22,Leons Auto Brokers Inc,0
ACD484221,0,0,2.02,,,0
ACD48718,0,0,27.76,,,0
ACD48718,0,0,39.163413,05-07-21,Leons Auto Brokers Inc,0
ACD48718,0,0,50.476819,18-06-22,Leons Auto Brokers Inc,0
ACD51042,0,0,4.17,09-04-21,Leons Auto Brokers Inc,0
ACD51042,9,0,4.36,20-02-23,IMPROCK,0
ACD51042,10,0,4.1,13-04-23,IMPROCK,0
ACD534G,0,0,11.68,,,0
ACD534G,1,0,11.68,12-10-23,NEAPLĪMĒTIE,0
ACD534G,1,0,11.68,18-10-23,NEAPLĪMĒTIE,0
ACD55111302AA,0,1,17.62,,,0
ACD594530,1,0,39.46,30-08-23,NEAPLĪMĒTIE,0
ACD594543,1,0,85.73,02-10-23,NEAPLĪMĒTIE,0
ACD5W20,0,0,3.67,,,0
ACD5W20,0,0,2.74,29-10-21,SGN AUTOMOTIVE SALES & MARKETING INC.,0
ACD5W20,0,3,2.74,26-10-22,NESAKRITĪBAS,0
ACD5W20,5,6,5.79,07-03-23,IMPROCK,0
ACD5W30,0,0,4.6,04-11-20,Leons Auto Brokers Inc,0
ACD63619,0,0,13.51,,,0
ACD710474,1,0,5.55,15-09-23,NEAPLĪMĒTIE,0
ACD710548,0,0,12.1,03-02-21,Leons Auto Brokers Inc,0
ACD80106EUR,1,0,46,30-08-23,NEAPLĪMĒTIE,0
ACD801707,1,0,18.53,06-10-23,NEAPLĪMĒTIE,0
ACD81152,0,0,108.24,,USA.,0
ACD82594,0,0,4.22,26-10-20,Leons Auto Brokers Inc,0
ACD82594,0,0,4.18905,08-01-21,ROCKAUTO LLC,0
ACD84580859,1,0,22.118319,19-12-22,Leons Auto Brokers Inc,0
ACD84613732,1,0,21.567921,19-12-22,Leons Auto Brokers Inc,0
ACD88876033,0,2,8.43,,,0
ACD88900402,0,0,5.7,09-04-21,Leons Auto Brokers Inc,0
ACD88900402,2,0,6.61,02-06-21,Leons Auto Brokers Inc,0
ACD88935988,0,0,31.49,09-08-22,ROCKAUTO LLC,0
ACD88935988,1,0,31.49,11-10-22,ATGRIEZTS,0
ACD88951983,1,0,55,26-09-23,NEAPLĪMĒTIE,0
ACD88986417,2,0,18.4,11-02-22,ROCKAUTO LLC,0
ACD95535,1,0,56.51,29-08-23,NEAPLĪMĒTIE,0
ACD9777X8SET,3,0,27.51,05-04-23,IMP EBAY,0
ACD9777X8SET,1,0,30.47,22-09-23,IMP EBAY,0
ACD98062,1,0,60.25,10-02-22,ROCKAUTO LLC,0
ACDA10,0,0,24.76,27-05-22,ROCKAUTO LLC,0
ACDALS3248,1,0,8.56,06-10-23,NEAPLĪMĒTIE,0
ACDAPP5243,0,0,5.9,,,0
ACDAS59,1,0,9.26,25-09-23,NEAPLĪMĒTIE,0
ACDB80458,0,0,5.11,13-01-22,ROCKAUTO LLC,0
ACDB80458,1,0,4.42,01-04-22,NESAKRITĪBAS,0
ACDBC102618,1,0,21.09,22-11-22,ROCKAUTO LLC,0
ACDBC93614,1,0,15.5,06-10-23,NEAPLĪMĒTIE,0
ACDBC95110,0,0,13.54,,,0
ACDBC95113,4,0,10.97,28-09-23,IMPROCK,0
ACDBC95231,0,0,19.59,,,0
ACDBC95342,1,0,15.28,,USA.,0
ACDBC95342,1,0,15.28,,USA.,0
ACDBC95347,0,0,17.29,,,0
ACDBC95347,0,0,17.77,,,0
ACDBC95881,0,0,18.23,,Leons Auto Brokers Inc,0
ACDBC95881,1,0,18.23,04-09-23,NEAPLĪMĒTIE,0
ACDBC95978,0,0,20.57,23-05-22,NESAKRITĪBAS,0
ACDBC96001,0,0,13,,,0
ACDBC96001,0,0,19.15,,,0
ACDBC96004,0,0,13.86,,,0
ACDBC96038,0,0,25.27,,,0
ACDBC96038,0,0,25.27,,NESAKRITĪBAS,0
ACDBC96038,0,0,23.09,02-10-20,Leons Auto Brokers Inc,0
ACDBC96038,0,0,26.84232,27-09-21,Leons Auto Brokers Inc,0
ACDBC96038,0,0,24.9,30-03-22,Leons Auto Brokers Inc,0
ACDBC96038,0,0,33.277213,18-06-22,Leons Auto Brokers Inc,0
ACDBC96038,0,0,31.96,20-01-23,IMPROCK,0
ACDBC96038,0,0,30.03,27-03-23,IMPROCK,0
ACDBC96038,0,0,33.79,05-04-23,IMPROCK,0
ACDBC96038,0,0,31.39,25-05-23,IMPROCK,0
ACDBC96038,0,0,31.2,03-08-23,IMPROCK,0
ACDBC96038,0,0,30.68,24-08-23,IMPROCK,0
ACDBC96038,1,0,32.43,28-08-23,IMPROCK,0
ACDBC96038,0,0,31.92,28-09-23,IMPROCK,0
ACDBC96038,1,0,31.73,15-11-23,IMPROCK,0
ACDBC96039,0,0,25.3,,,0
ACDBC96039,0,0,28.14,,USA.,0
ACDBC96039,0,0,28.14,,NESAKRITĪBAS,0
